,max_runtime,seed,itterations,ants,alpha,beta,rho,Q,tau0,exit_status,path
310,120,69,500,243.0,1.5,1.5,0.99,0.2,0.0001,"Time limit
",53314
311,120,69,500,243.0,1.5,2.0,0.99,0.2,0.0001,"Time limit
",50581
312,120,69,500,243.0,1.5,2.5,0.99,0.2,0.0001,"Time limit
",47953
313,120,69,500,243.0,1.5,3.0,0.99,0.2,0.0001,"Time limit
",48265
314,120,69,500,243.0,1.5,3.5,0.99,0.2,0.0001,"Time limit
",47908
315,120,69,500,243.0,1.5,4.0,0.99,0.2,0.0001,"Improvement limit
",47568
316,120,69,500,243.0,2.0,0.5,0.99,0.2,0.0001,"Time limit
",121078
317,120,69,500,243.0,2.0,1.0,0.99,0.2,0.0001,"Time limit
",55401
318,120,69,500,243.0,2.0,1.5,0.99,0.2,0.0001,"Time limit
",50192
319,120,69,500,243.0,2.0,2.0,0.99,0.2,0.0001,"Time limit
",48291
320,120,69,500,243.0,2.0,2.5,0.99,0.2,0.0001,"Time limit
",48351
321,120,69,500,243.0,2.0,3.0,0.99,0.2,0.0001,"Improvement limit
",48363
322,120,69,500,243.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",48121
323,120,69,500,243.0,2.0,4.0,0.99,0.2,0.0001,"Time limit
",47332
324,120,69,500,243.0,2.5,0.5,0.99,0.2,0.0001,"Time limit
",65520
325,120,69,500,243.0,2.5,1.0,0.99,0.2,0.0001,"Time limit
",51997
326,120,69,500,243.0,2.5,1.5,0.99,0.2,0.0001,"Time limit
",49036
327,120,69,500,243.0,2.5,2.0,0.99,0.2,0.0001,"Time limit
",48503
328,120,69,500,243.0,2.5,2.5,0.99,0.2,0.0001,"Time limit
",47671
329,120,69,500,243.0,2.5,3.0,0.99,0.2,0.0001,"Improvement limit
",49059
330,120,69,500,243.0,2.5,3.5,0.99,0.2,0.0001,"Improvement limit
",48478
331,120,69,500,243.0,2.5,4.0,0.99,0.2,0.0001,"Improvement limit
",47364
332,120,69,500,243.0,3.0,0.5,0.99,0.2,0.0001,"Time limit
",52190
333,120,69,500,243.0,3.0,1.0,0.99,0.2,0.0001,"Time limit
",51335
334,120,69,500,243.0,3.0,1.5,0.99,0.2,0.0001,"Time limit
",51010
335,120,69,500,243.0,3.0,2.0,0.99,0.2,0.0001,"Improvement limit
",49180
336,120,69,500,243.0,3.0,2.5,0.99,0.2,0.0001,"Time limit
",48498
337,120,69,500,243.0,3.0,3.0,0.99,0.2,0.0001,"Improvement limit
",47911
338,120,69,500,243.0,3.0,3.5,0.99,0.2,0.0001,"Improvement limit
",48692
339,120,69,500,243.0,3.0,4.0,0.99,0.2,0.0001,"Time limit
",45525
340,120,69,500,243.0,3.5,0.5,0.99,0.2,0.0001,"Time limit
",54647
341,120,69,500,243.0,3.5,1.0,0.99,0.2,0.0001,"Time limit
",52701
342,120,69,500,243.0,3.5,1.5,0.99,0.2,0.0001,"Time limit
",49788
343,120,69,500,243.0,3.5,2.0,0.99,0.2,0.0001,"Improvement limit
",49815
344,120,69,500,243.0,3.5,2.5,0.99,0.2,0.0001,"Improvement limit
",47530
345,120,69,500,243.0,3.5,3.0,0.99,0.2,0.0001,"Time limit
",48178
346,120,69,500,243.0,3.5,3.5,0.99,0.2,0.0001,"Time limit
",46430
347,120,69,500,243.0,3.5,4.0,0.99,0.2,0.0001,"Improvement limit
",48783
348,120,69,500,243.0,4.0,0.5,0.99,0.2,0.0001,"Time limit
",54268
349,120,69,500,243.0,4.0,1.0,0.99,0.2,0.0001,"Time limit
",51115
350,120,69,500,243.0,4.0,1.5,0.99,0.2,0.0001,"Improvement limit
",50077
351,120,69,500,243.0,4.0,2.0,0.99,0.2,0.0001,"Improvement limit
",49430
352,120,69,500,243.0,4.0,2.5,0.99,0.2,0.0001,"Improvement limit
",47800
353,120,69,500,243.0,4.0,3.0,0.99,0.2,0.0001,"Improvement limit
",49514
354,120,69,500,243.0,4.0,3.5,0.99,0.2,0.0001,"Improvement limit
",48692
355,120,69,500,243.0,4.0,4.0,0.99,0.2,0.0001,"Improvement limit
",48674
356,120,69,500,243.0,3.0,4.0,0.6400000000000001,0.2,0.0001,"Improvement limit
",47941
357,120,69,500,243.0,3.0,4.0,0.6725210478254342,0.2,0.0001,"Improvement limit
",47803
358,120,69,500,243.0,3.0,4.0,0.7066946246378438,0.2,0.0001,"Improvement limit
",47658
359,120,69,500,243.0,3.0,4.0,0.7426047022719447,0.2,0.0001,"Improvement limit
",47116
360,120,69,500,243.0,3.0,4.0,0.7803395195187859,0.2,0.0001,"Improvement limit
",47646
361,120,69,500,243.0,3.0,4.0,0.8199917989474527,0.2,0.0001,"Improvement limit
",47922
362,120,69,500,243.0,3.0,4.0,0.8616589747443807,0.2,0.0001,"Improvement limit
",47326
363,120,69,500,243.0,3.0,4.0,0.9054434321301255,0.2,0.0001,"Improvement limit
",47668
364,120,69,500,243.0,3.0,4.0,0.9514527589418899,0.2,0.0001,"Improvement limit
",46717
365,120,69,500,243.0,3.0,4.0,0.9998000100000001,0.2,0.0001,"Improvement limit
",47001
366,120,69,500,243.0,3.0,4.0,0.99,0.1,0.0001,"Time limit
",46508
367,120,69,500,243.0,3.0,4.0,0.99,0.325,0.0001,"Improvement limit
",47198
368,120,69,500,243.0,3.0,4.0,0.99,0.55,0.0001,"Improvement limit
",47035
369,120,69,500,243.0,3.0,4.0,0.99,0.775,0.0001,"Improvement limit
",47386
370,120,69,500,243.0,3.0,4.0,0.99,1.0,0.0001,"Improvement limit
",47560
371,120,69,500,243.0,3.0,4.0,0.99,0.2,1.0,"Improvement limit
",60775
372,120,69,500,243.0,3.0,4.0,0.99,0.2,0.01,"Time limit
",52574
373,120,69,500,243.0,3.0,4.0,0.99,0.2,0.001,"Improvement limit
",47716
374,120,69,500,243.0,3.0,4.0,0.99,0.2,0.001,"Time limit
",47716
375,120,69,500,243.0,3.0,4.0,0.99,0.2,0.0001,"Time limit
",45525
376,120,69,500,10.0,3.0,4.0,0.99,0.2,0.0001,"Improvement limit
",49368
377,120,69,500,43.0,3.0,4.0,0.99,0.2,0.0001,"Improvement limit
",47332
378,120,69,500,77.0,3.0,4.0,0.99,0.2,0.0001,"Improvement limit
",47343
379,120,69,500,110.0,3.0,4.0,0.99,0.2,0.0001,"Improvement limit
",47091
380,120,69,500,143.0,3.0,4.0,0.99,0.2,0.0001,"Improvement limit
",46753
381,120,69,500,177.0,3.0,4.0,0.99,0.2,0.0001,"Improvement limit
",47379
382,120,69,500,210.0,3.0,4.0,0.99,0.2,0.0001,"Time limit
",46743
383,120,69,500,243.0,3.0,4.0,0.99,0.2,0.0001,"Time limit
",45525
384,120,69,500,277.0,3.0,4.0,0.99,0.2,0.0001,"Improvement limit
",46232
385,120,69,500,310.0,3.0,4.0,0.99,0.2,0.0001,"Improvement limit
",46993
386,120,69,500,243.0,0.5,0.5,0.99,0.2,0.0001,"Time limit
",423866
387,120,69,500,243.0,0.5,1.0,0.99,0.2,0.0001,"Time limit
",237271
388,120,69,500,243.0,0.5,1.5,0.99,0.2,0.0001,"Time limit
",114360
389,120,69,500,243.0,0.5,2.0,0.99,0.2,0.0001,"Time limit
",82554
390,120,69,500,243.0,0.5,2.5,0.99,0.2,0.0001,"Time limit
",65945
391,120,69,500,243.0,0.5,3.0,0.99,0.2,0.0001,"Time limit
",59313
392,120,69,500,243.0,0.5,3.5,0.99,0.2,0.0001,"Time limit
",55086
393,120,69,500,243.0,0.5,4.0,0.99,0.2,0.0001,"Time limit
",52507
394,120,69,500,243.0,1.0,0.5,0.99,0.2,0.0001,"Time limit
",369483
395,120,69,500,243.0,1.0,1.0,0.99,0.2,0.0001,"Time limit
",122287
396,120,69,500,243.0,1.0,1.5,0.99,0.2,0.0001,"Time limit
",71745
397,120,69,500,243.0,1.0,2.0,0.99,0.2,0.0001,"Time limit
",58477
398,120,69,500,243.0,1.0,2.5,0.99,0.2,0.0001,"Time limit
",52886
399,120,69,500,243.0,1.0,3.0,0.99,0.2,0.0001,"Time limit
",51129
400,120,69,500,243.0,1.0,3.5,0.99,0.2,0.0001,"Time limit
",49301
401,120,69,500,243.0,1.0,4.0,0.99,0.2,0.0001,"Time limit
",48699
402,120,69,500,243.0,1.5,0.5,0.99,0.2,0.0001,"Time limit
",242133
403,120,69,500,243.0,1.5,1.0,0.99,0.2,0.0001,"Time limit
",67136
404,120,69,500,243.0,1.5,1.5,0.99,0.2,0.0001,"Time limit
",53314
405,120,69,500,243.0,1.5,2.0,0.99,0.2,0.0001,"Time limit
",50581
406,120,69,500,243.0,1.5,2.5,0.99,0.2,0.0001,"Time limit
",47953
407,120,69,500,243.0,1.5,3.0,0.99,0.2,0.0001,"Time limit
",48265
408,120,69,500,243.0,1.5,3.5,0.99,0.2,0.0001,"Time limit
",47908
409,120,69,500,243.0,1.5,4.0,0.99,0.2,0.0001,"Improvement limit
",47568
410,120,69,500,243.0,2.0,0.5,0.99,0.2,0.0001,"Time limit
",107027
411,120,69,500,243.0,2.0,1.0,0.99,0.2,0.0001,"Time limit
",55221
412,120,69,500,243.0,2.0,1.5,0.99,0.2,0.0001,"Time limit
",50192
413,120,69,500,243.0,2.0,2.0,0.99,0.2,0.0001,"Time limit
",48291
414,120,69,500,243.0,2.0,2.5,0.99,0.2,0.0001,"Time limit
",48351
415,120,69,500,243.0,2.0,3.0,0.99,0.2,0.0001,"Improvement limit
",48363
416,120,69,500,243.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",48121
417,120,69,500,243.0,2.0,4.0,0.99,0.2,0.0001,"Time limit
",47332
418,120,69,500,243.0,2.5,0.5,0.99,0.2,0.0001,"Time limit
",61607
419,120,69,500,243.0,2.5,1.0,0.99,0.2,0.0001,"Time limit
",51997
420,120,69,500,243.0,2.5,1.5,0.99,0.2,0.0001,"Time limit
",49036
421,120,69,500,243.0,2.5,2.0,0.99,0.2,0.0001,"Time limit
",48503
422,120,69,500,243.0,2.5,2.5,0.99,0.2,0.0001,"Time limit
",47671
423,120,69,500,243.0,2.5,3.0,0.99,0.2,0.0001,"Improvement limit
",49059
424,120,69,500,243.0,2.5,3.5,0.99,0.2,0.0001,"Improvement limit
",48478
425,120,69,500,243.0,2.5,4.0,0.99,0.2,0.0001,"Improvement limit
",47364
426,120,69,500,243.0,3.0,0.5,0.99,0.2,0.0001,"Time limit
",52190
427,120,69,500,243.0,3.0,1.0,0.99,0.2,0.0001,"Time limit
",51335
428,120,69,500,243.0,3.0,1.5,0.99,0.2,0.0001,"Time limit
",51010
429,120,69,500,243.0,3.0,2.0,0.99,0.2,0.0001,"Improvement limit
",49180
430,120,69,500,243.0,3.0,2.5,0.99,0.2,0.0001,"Time limit
",48498
431,120,69,500,243.0,3.0,3.0,0.99,0.2,0.0001,"Improvement limit
",47911
432,120,69,500,243.0,3.0,3.5,0.99,0.2,0.0001,"Improvement limit
",48692
433,120,69,500,243.0,3.0,4.0,0.99,0.2,0.0001,"Time limit
",45525
434,120,69,500,243.0,3.5,0.5,0.99,0.2,0.0001,"Time limit
",54647
435,120,69,500,243.0,3.5,1.0,0.99,0.2,0.0001,"Time limit
",52701
436,120,69,500,243.0,3.5,1.5,0.99,0.2,0.0001,"Time limit
",49788
437,120,69,500,243.0,3.5,2.0,0.99,0.2,0.0001,"Improvement limit
",49815
438,120,69,500,243.0,3.5,2.5,0.99,0.2,0.0001,"Improvement limit
",47530
439,120,69,500,243.0,3.5,3.0,0.99,0.2,0.0001,"Time limit
",48178
440,120,69,500,243.0,3.5,3.5,0.99,0.2,0.0001,"Time limit
",46430
441,120,69,500,243.0,3.5,4.0,0.99,0.2,0.0001,"Improvement limit
",48783
442,120,69,500,243.0,4.0,0.5,0.99,0.2,0.0001,"Time limit
",54268
443,120,69,500,243.0,4.0,1.0,0.99,0.2,0.0001,"Time limit
",51115
444,120,69,500,243.0,4.0,1.5,0.99,0.2,0.0001,"Improvement limit
",50077
445,120,69,500,243.0,4.0,2.0,0.99,0.2,0.0001,"Improvement limit
",49430
446,120,69,500,243.0,4.0,2.5,0.99,0.2,0.0001,"Improvement limit
",47800
447,120,69,500,243.0,4.0,3.0,0.99,0.2,0.0001,"Improvement limit
",49514
448,120,69,500,243.0,4.0,3.5,0.99,0.2,0.0001,"Improvement limit
",48692
449,120,69,500,243.0,4.0,4.0,0.99,0.2,0.0001,"Improvement limit
",48674
450,120,69,500,243.0,3.0,4.0,0.6400000000000001,0.2,0.0001,"Improvement limit
",47941
451,120,69,500,243.0,3.0,4.0,0.6725210478254342,0.2,0.0001,"Improvement limit
",47803
452,120,69,500,243.0,3.0,4.0,0.7066946246378438,0.2,0.0001,"Improvement limit
",47658
453,120,69,500,243.0,3.0,4.0,0.7426047022719447,0.2,0.0001,"Improvement limit
",47116
454,120,69,500,243.0,3.0,4.0,0.7803395195187859,0.2,0.0001,"Improvement limit
",47646
455,120,69,500,243.0,3.0,4.0,0.8199917989474527,0.2,0.0001,"Improvement limit
",47922
456,120,69,500,243.0,3.0,4.0,0.8616589747443807,0.2,0.0001,"Improvement limit
",47326
457,120,69,500,243.0,3.0,4.0,0.9054434321301255,0.2,0.0001,"Improvement limit
",47668
458,120,69,500,243.0,3.0,4.0,0.9514527589418899,0.2,0.0001,"Improvement limit
",46717
459,120,69,500,243.0,3.0,4.0,0.9998000100000001,0.2,0.0001,"Improvement limit
",47001
460,120,69,500,243.0,3.0,4.0,0.99,0.1,0.0001,"Time limit
",46508
461,120,69,500,243.0,3.0,4.0,0.99,0.325,0.0001,"Improvement limit
",47198
462,120,69,500,243.0,3.0,4.0,0.99,0.55,0.0001,"Improvement limit
",47035
463,120,69,500,243.0,3.0,4.0,0.99,0.775,0.0001,"Improvement limit
",47386
464,120,69,500,243.0,3.0,4.0,0.99,1.0,0.0001,"Improvement limit
",47560
465,120,69,500,243.0,3.0,4.0,0.99,0.2,1.0,"Improvement limit
",60775
466,120,69,500,243.0,3.0,4.0,0.99,0.2,0.01,"Time limit
",52574
467,120,69,500,243.0,3.0,4.0,0.99,0.2,0.001,"Time limit
",47716
468,120,69,500,243.0,3.0,4.0,0.99,0.2,0.001,"Time limit
",47716
469,120,69,500,243.0,3.0,4.0,0.99,0.2,0.0001,"Time limit
",45525
