,max_runtime,seed,itterations,ants,alpha,beta,rho,Q,tau0,exit_status,path
315,120,69,500,70.0,1.5,4.0,0.99,0.2,0.01,"Improvement limit
",565
316,120,69,500,70.0,2.0,0.5,0.99,0.2,0.01,"Improvement limit
",578
317,120,69,500,70.0,2.0,1.0,0.99,0.2,0.01,"Improvement limit
",566
318,120,69,500,70.0,2.0,1.5,0.99,0.2,0.01,"Improvement limit
",568
319,120,69,500,70.0,2.0,2.0,0.99,0.2,0.01,"Improvement limit
",561
320,120,69,500,70.0,2.0,2.5,0.99,0.2,0.01,"Improvement limit
",565
321,120,69,500,70.0,2.0,3.0,0.99,0.2,0.01,"Improvement limit
",560
322,120,69,500,70.0,2.0,3.5,0.99,0.2,0.01,"Improvement limit
",565
323,120,69,500,70.0,2.0,4.0,0.99,0.2,0.01,"Improvement limit
",566
324,120,69,500,70.0,2.5,0.5,0.99,0.2,0.01,"Improvement limit
",598
325,120,69,500,70.0,2.5,1.0,0.99,0.2,0.01,"Improvement limit
",573
326,120,69,500,70.0,2.5,1.5,0.99,0.2,0.01,"Improvement limit
",588
327,120,69,500,70.0,2.5,2.0,0.99,0.2,0.01,"Improvement limit
",566
328,120,69,500,70.0,2.5,2.5,0.99,0.2,0.01,"Improvement limit
",570
329,120,69,500,70.0,2.5,3.0,0.99,0.2,0.01,"Improvement limit
",569
330,120,69,500,70.0,2.5,3.5,0.99,0.2,0.01,"Improvement limit
",572
331,120,69,500,70.0,2.5,4.0,0.99,0.2,0.01,"Improvement limit
",578
332,120,69,500,70.0,3.0,0.5,0.99,0.2,0.01,"Improvement limit
",631
333,120,69,500,70.0,3.0,1.0,0.99,0.2,0.01,"Improvement limit
",575
334,120,69,500,70.0,3.0,1.5,0.99,0.2,0.01,"Improvement limit
",574
335,120,69,500,70.0,3.0,2.0,0.99,0.2,0.01,"Improvement limit
",571
336,120,69,500,70.0,3.0,2.5,0.99,0.2,0.01,"Improvement limit
",567
337,120,69,500,70.0,3.0,3.0,0.99,0.2,0.01,"Improvement limit
",574
338,120,69,500,70.0,3.0,3.5,0.99,0.2,0.01,"Improvement limit
",564
339,120,69,500,70.0,3.0,4.0,0.99,0.2,0.01,"Improvement limit
",568
340,120,69,500,70.0,3.5,0.5,0.99,0.2,0.01,"Improvement limit
",590
341,120,69,500,70.0,3.5,1.0,0.99,0.2,0.01,"Improvement limit
",563
342,120,69,500,70.0,3.5,1.5,0.99,0.2,0.01,"Improvement limit
",566
343,120,69,500,70.0,3.5,2.0,0.99,0.2,0.01,"Improvement limit
",579
344,120,69,500,70.0,3.5,2.5,0.99,0.2,0.01,"Improvement limit
",584
345,120,69,500,70.0,3.5,3.0,0.99,0.2,0.01,"Improvement limit
",569
346,120,69,500,70.0,3.5,3.5,0.99,0.2,0.01,"Improvement limit
",570
347,120,69,500,70.0,3.5,4.0,0.99,0.2,0.01,"Improvement limit
",576
348,120,69,500,70.0,4.0,0.5,0.99,0.2,0.01,"Improvement limit
",629
349,120,69,500,70.0,4.0,1.0,0.99,0.2,0.01,"Improvement limit
",595
350,120,69,500,70.0,4.0,1.5,0.99,0.2,0.01,"Improvement limit
",603
351,120,69,500,70.0,4.0,2.0,0.99,0.2,0.01,"Improvement limit
",584
352,120,69,500,70.0,4.0,2.5,0.99,0.2,0.01,"Improvement limit
",582
353,120,69,500,70.0,4.0,3.0,0.99,0.2,0.01,"Improvement limit
",564
354,120,69,500,70.0,4.0,3.5,0.99,0.2,0.01,"Improvement limit
",562
355,120,69,500,70.0,4.0,4.0,0.99,0.2,0.01,"Improvement limit
",577
356,120,69,500,70.0,1.5,1.0,0.6400000000000001,0.2,0.01,"Improvement limit
",579
357,120,69,500,70.0,1.5,1.0,0.6725210478254342,0.2,0.01,"Improvement limit
",596
358,120,69,500,70.0,1.5,1.0,0.7066946246378438,0.2,0.01,"Improvement limit
",606
359,120,69,500,70.0,1.5,1.0,0.7426047022719447,0.2,0.01,"Improvement limit
",603
360,120,69,500,70.0,1.5,1.0,0.7803395195187859,0.2,0.01,"Improvement limit
",571
361,120,69,500,70.0,1.5,1.0,0.8199917989474527,0.2,0.01,"Improvement limit
",573
362,120,69,500,70.0,1.5,1.0,0.8616589747443807,0.2,0.01,"Improvement limit
",585
363,120,69,500,70.0,1.5,1.0,0.9054434321301255,0.2,0.01,"Improvement limit
",571
364,120,69,500,70.0,1.5,1.0,0.9514527589418899,0.2,0.01,"Improvement limit
",577
365,120,69,500,70.0,1.5,1.0,0.9998000100000001,0.2,0.01,"Improvement limit
",619
366,120,69,500,70.0,1.5,1.0,0.99,0.1,0.01,"Improvement limit
",583
367,120,69,500,70.0,1.5,1.0,0.99,0.325,0.01,"Improvement limit
",578
368,120,69,500,70.0,1.5,1.0,0.99,0.55,0.01,"Improvement limit
",590
369,120,69,500,70.0,1.5,1.0,0.99,0.775,0.01,"Improvement limit
",579
370,120,69,500,70.0,1.5,1.0,0.99,1.0,0.01,"Improvement limit
",568
371,120,69,500,70.0,1.5,1.0,0.99,0.2,1.0,"Improvement limit
",1497
372,120,69,500,70.0,1.5,1.0,0.99,0.2,0.01,"Improvement limit
",550
373,120,69,500,70.0,1.5,1.0,0.99,0.2,0.001,"Improvement limit
",573
374,120,69,500,70.0,1.5,1.0,0.99,0.2,0.001,"Improvement limit
",573
375,120,69,500,70.0,1.5,1.0,0.99,0.2,0.0001,"Improvement limit
",607
376,120,69,500,10.0,1.5,1.0,0.99,0.2,0.01,"Improvement limit
",569
377,120,69,500,17.0,1.5,1.0,0.99,0.2,0.01,"Improvement limit
",600
378,120,69,500,23.0,1.5,1.0,0.99,0.2,0.01,"Improvement limit
",582
379,120,69,500,30.0,1.5,1.0,0.99,0.2,0.01,"Improvement limit
",598
380,120,69,500,37.0,1.5,1.0,0.99,0.2,0.01,"Improvement limit
",561
381,120,69,500,43.0,1.5,1.0,0.99,0.2,0.01,"Improvement limit
",572
382,120,69,500,50.0,1.5,1.0,0.99,0.2,0.01,"Improvement limit
",576
383,120,69,500,57.0,1.5,1.0,0.99,0.2,0.01,"Improvement limit
",576
384,120,69,500,63.0,1.5,1.0,0.99,0.2,0.01,"Improvement limit
",605
385,120,69,500,70.0,1.5,1.0,0.99,0.2,0.01,"Improvement limit
",550
386,120,69,500,70.0,0.5,0.5,0.99,0.2,0.01,"Improvement limit
",1604
387,120,69,500,70.0,0.5,1.0,0.99,0.2,0.01,"Improvement limit
",1213
388,120,69,500,70.0,0.5,1.5,0.99,0.2,0.01,"Improvement limit
",906
389,120,69,500,70.0,0.5,2.0,0.99,0.2,0.01,"Improvement limit
",764
390,120,69,500,70.0,0.5,2.5,0.99,0.2,0.01,"Improvement limit
",741
391,120,69,500,70.0,0.5,3.0,0.99,0.2,0.01,"Improvement limit
",643
392,120,69,500,70.0,0.5,3.5,0.99,0.2,0.01,"Improvement limit
",614
393,120,69,500,70.0,0.5,4.0,0.99,0.2,0.01,"Improvement limit
",610
394,120,69,500,70.0,1.0,0.5,0.99,0.2,0.01,"Improvement limit
",1087
395,120,69,500,70.0,1.0,1.0,0.99,0.2,0.01,"Improvement limit
",745
396,120,69,500,70.0,1.0,1.5,0.99,0.2,0.01,"Improvement limit
",617
397,120,69,500,70.0,1.0,2.0,0.99,0.2,0.01,"Improvement limit
",624
398,120,69,500,70.0,1.0,2.5,0.99,0.2,0.01,"Improvement limit
",584
399,120,69,500,70.0,1.0,3.0,0.99,0.2,0.01,"Improvement limit
",585
400,120,69,500,70.0,1.0,3.5,0.99,0.2,0.01,"Improvement limit
",579
401,120,69,500,70.0,1.0,4.0,0.99,0.2,0.01,"Improvement limit
",574
402,120,69,500,70.0,1.5,0.5,0.99,0.2,0.01,"Improvement limit
",587
403,120,69,500,70.0,1.5,1.0,0.99,0.2,0.01,"Improvement limit
",550
404,120,69,500,70.0,1.5,1.5,0.99,0.2,0.01,"Improvement limit
",566
405,120,69,500,70.0,1.5,2.0,0.99,0.2,0.01,"Improvement limit
",562
406,120,69,500,70.0,1.5,2.5,0.99,0.2,0.01,"Improvement limit
",561
407,120,69,500,70.0,1.5,3.0,0.99,0.2,0.01,"Improvement limit
",564
408,120,69,500,70.0,1.5,3.5,0.99,0.2,0.01,"Improvement limit
",561
409,120,69,500,70.0,1.5,4.0,0.99,0.2,0.01,"Improvement limit
",565
410,120,69,500,70.0,2.0,0.5,0.99,0.2,0.01,"Improvement limit
",578
411,120,69,500,70.0,2.0,1.0,0.99,0.2,0.01,"Improvement limit
",566
412,120,69,500,70.0,2.0,1.5,0.99,0.2,0.01,"Improvement limit
",568
413,120,69,500,70.0,2.0,2.0,0.99,0.2,0.01,"Improvement limit
",561
414,120,69,500,70.0,2.0,2.5,0.99,0.2,0.01,"Improvement limit
",565
415,120,69,500,70.0,2.0,3.0,0.99,0.2,0.01,"Improvement limit
",560
416,120,69,500,70.0,2.0,3.5,0.99,0.2,0.01,"Improvement limit
",565
417,120,69,500,70.0,2.0,4.0,0.99,0.2,0.01,"Improvement limit
",566
418,120,69,500,70.0,2.5,0.5,0.99,0.2,0.01,"Improvement limit
",598
419,120,69,500,70.0,2.5,1.0,0.99,0.2,0.01,"Improvement limit
",573
420,120,69,500,70.0,2.5,1.5,0.99,0.2,0.01,"Improvement limit
",588
421,120,69,500,70.0,2.5,2.0,0.99,0.2,0.01,"Improvement limit
",566
422,120,69,500,70.0,2.5,2.5,0.99,0.2,0.01,"Improvement limit
",570
423,120,69,500,70.0,2.5,3.0,0.99,0.2,0.01,"Improvement limit
",569
424,120,69,500,70.0,2.5,3.5,0.99,0.2,0.01,"Improvement limit
",572
425,120,69,500,70.0,2.5,4.0,0.99,0.2,0.01,"Improvement limit
",578
426,120,69,500,70.0,3.0,0.5,0.99,0.2,0.01,"Improvement limit
",631
427,120,69,500,70.0,3.0,1.0,0.99,0.2,0.01,"Improvement limit
",575
428,120,69,500,70.0,3.0,1.5,0.99,0.2,0.01,"Improvement limit
",574
429,120,69,500,70.0,3.0,2.0,0.99,0.2,0.01,"Improvement limit
",571
430,120,69,500,70.0,3.0,2.5,0.99,0.2,0.01,"Improvement limit
",567
431,120,69,500,70.0,3.0,3.0,0.99,0.2,0.01,"Improvement limit
",574
432,120,69,500,70.0,3.0,3.5,0.99,0.2,0.01,"Improvement limit
",564
433,120,69,500,70.0,3.0,4.0,0.99,0.2,0.01,"Improvement limit
",568
434,120,69,500,70.0,3.5,0.5,0.99,0.2,0.01,"Improvement limit
",590
435,120,69,500,70.0,3.5,1.0,0.99,0.2,0.01,"Improvement limit
",563
436,120,69,500,70.0,3.5,1.5,0.99,0.2,0.01,"Improvement limit
",566
437,120,69,500,70.0,3.5,2.0,0.99,0.2,0.01,"Improvement limit
",579
438,120,69,500,70.0,3.5,2.5,0.99,0.2,0.01,"Improvement limit
",584
439,120,69,500,70.0,3.5,3.0,0.99,0.2,0.01,"Improvement limit
",569
440,120,69,500,70.0,3.5,3.5,0.99,0.2,0.01,"Improvement limit
",570
441,120,69,500,70.0,3.5,4.0,0.99,0.2,0.01,"Improvement limit
",576
442,120,69,500,70.0,4.0,0.5,0.99,0.2,0.01,"Improvement limit
",629
443,120,69,500,70.0,4.0,1.0,0.99,0.2,0.01,"Improvement limit
",595
444,120,69,500,70.0,4.0,1.5,0.99,0.2,0.01,"Improvement limit
",603
445,120,69,500,70.0,4.0,2.0,0.99,0.2,0.01,"Improvement limit
",584
446,120,69,500,70.0,4.0,2.5,0.99,0.2,0.01,"Improvement limit
",582
447,120,69,500,70.0,4.0,3.0,0.99,0.2,0.01,"Improvement limit
",564
448,120,69,500,70.0,4.0,3.5,0.99,0.2,0.01,"Improvement limit
",562
449,120,69,500,70.0,4.0,4.0,0.99,0.2,0.01,"Improvement limit
",577
450,120,69,500,70.0,1.5,1.0,0.6400000000000001,0.2,0.01,"Improvement limit
",579
451,120,69,500,70.0,1.5,1.0,0.6725210478254342,0.2,0.01,"Improvement limit
",596
452,120,69,500,70.0,1.5,1.0,0.7066946246378438,0.2,0.01,"Improvement limit
",606
453,120,69,500,70.0,1.5,1.0,0.7426047022719447,0.2,0.01,"Improvement limit
",603
454,120,69,500,70.0,1.5,1.0,0.7803395195187859,0.2,0.01,"Improvement limit
",571
455,120,69,500,70.0,1.5,1.0,0.8199917989474527,0.2,0.01,"Improvement limit
",573
456,120,69,500,70.0,1.5,1.0,0.8616589747443807,0.2,0.01,"Improvement limit
",585
457,120,69,500,70.0,1.5,1.0,0.9054434321301255,0.2,0.01,"Improvement limit
",571
458,120,69,500,70.0,1.5,1.0,0.9514527589418899,0.2,0.01,"Improvement limit
",577
459,120,69,500,70.0,1.5,1.0,0.9998000100000001,0.2,0.01,"Improvement limit
",619
460,120,69,500,70.0,1.5,1.0,0.99,0.1,0.01,"Improvement limit
",583
461,120,69,500,70.0,1.5,1.0,0.99,0.325,0.01,"Improvement limit
",578
462,120,69,500,70.0,1.5,1.0,0.99,0.55,0.01,"Improvement limit
",590
463,120,69,500,70.0,1.5,1.0,0.99,0.775,0.01,"Improvement limit
",579
464,120,69,500,70.0,1.5,1.0,0.99,1.0,0.01,"Improvement limit
",568
465,120,69,500,70.0,1.5,1.0,0.99,0.2,1.0,"Improvement limit
",1497
466,120,69,500,70.0,1.5,1.0,0.99,0.2,0.01,"Improvement limit
",550
467,120,69,500,70.0,1.5,1.0,0.99,0.2,0.001,"Improvement limit
",573
468,120,69,500,70.0,1.5,1.0,0.99,0.2,0.001,"Improvement limit
",573
469,120,69,500,70.0,1.5,1.0,0.99,0.2,0.0001,"Improvement limit
",607
