,max_runtime,seed,itterations,ants,alpha,beta,rho,Q,tau0,exit_status,path
154,120,69,500,57.0,3.5,1.5,0.99,0.2,0.0001,"Improvement limit
",131831
155,120,69,500,57.0,3.5,2.0,0.99,0.2,0.0001,"Time limit
",123147
156,120,69,500,57.0,3.5,2.5,0.99,0.2,0.0001,"Improvement limit
",129092
157,120,69,500,57.0,3.5,3.0,0.99,0.2,0.0001,"Improvement limit
",120363
158,120,69,500,57.0,3.5,3.5,0.99,0.2,0.0001,"Improvement limit
",123417
159,120,69,500,57.0,3.5,4.0,0.99,0.2,0.0001,"Improvement limit
",120761
160,120,69,500,57.0,4.0,0.5,0.99,0.2,0.0001,"Time limit
",686070
161,120,69,500,57.0,4.0,1.0,0.99,0.2,0.0001,"Time limit
",131279
162,120,69,500,57.0,4.0,1.5,0.99,0.2,0.0001,"Time limit
",125083
163,120,69,500,57.0,4.0,2.0,0.99,0.2,0.0001,"Improvement limit
",128298
164,120,69,500,57.0,4.0,2.5,0.99,0.2,0.0001,"Improvement limit
",120586
165,120,69,500,57.0,4.0,3.0,0.99,0.2,0.0001,"Improvement limit
",122855
166,120,69,500,57.0,4.0,3.5,0.99,0.2,0.0001,"Improvement limit
",119650
167,120,69,500,57.0,4.0,4.0,0.99,0.2,0.0001,"Improvement limit
",122987
168,120,69,500,57.0,2.0,3.5,0.6400000000000001,0.2,0.0001,"Improvement limit
",123573
169,120,69,500,57.0,2.0,3.5,0.6725210478254342,0.2,0.0001,"Improvement limit
",123928
170,120,69,500,57.0,2.0,3.5,0.7066946246378438,0.2,0.0001,"Improvement limit
",127076
171,120,69,500,57.0,2.0,3.5,0.7426047022719447,0.2,0.0001,"Improvement limit
",128917
172,120,69,500,57.0,2.0,3.5,0.7803395195187859,0.2,0.0001,"Improvement limit
",123576
173,120,69,500,57.0,2.0,3.5,0.8199917989474527,0.2,0.0001,"Improvement limit
",119921
174,120,69,500,57.0,2.0,3.5,0.8616589747443807,0.2,0.0001,"Improvement limit
",120815
175,120,69,500,57.0,2.0,3.5,0.9054434321301255,0.2,0.0001,"Improvement limit
",120944
176,120,69,500,57.0,2.0,3.5,0.9514527589418899,0.2,0.0001,"Improvement limit
",122570
177,120,69,500,57.0,2.0,3.5,0.9998000100000001,0.2,0.0001,"Time limit
",121347
178,120,69,500,57.0,2.0,3.5,0.99,0.1,0.0001,"Time limit
",119721
179,120,69,500,57.0,2.0,3.5,0.99,0.325,0.0001,"Improvement limit
",123672
180,120,69,500,57.0,2.0,3.5,0.99,0.55,0.0001,"Improvement limit
",122542
181,120,69,500,57.0,2.0,3.5,0.99,0.775,0.0001,"Time limit
",122441
182,120,69,500,57.0,2.0,3.5,0.99,1.0,0.0001,"Time limit
",120426
183,120,69,500,57.0,2.0,3.5,0.99,0.2,1.0,"Improvement limit
",181073
184,120,69,500,57.0,2.0,3.5,0.99,0.2,0.01,"Improvement limit
",179148
185,120,69,500,57.0,2.0,3.5,0.99,0.2,0.001,"Time limit
",136779
186,120,69,500,57.0,2.0,3.5,0.99,0.2,0.001,"Time limit
",136779
187,120,69,500,57.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",122054
188,120,69,500,10.0,2.0,3.5,0.99,0.2,0.0001,"Improvement limit
",121368
189,120,69,500,57.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",122054
190,120,69,500,103.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",121970
191,120,69,500,150.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",123237
192,120,69,500,197.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",122143
193,120,69,500,243.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",123486
194,120,69,500,290.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",124688
195,120,69,500,337.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",124073
196,120,69,500,383.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",125765
197,120,69,500,430.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",124132
198,120,69,500,57.0,0.5,0.5,0.99,0.2,0.0001,"Improvement limit
",1416257
199,120,69,500,57.0,0.5,1.0,0.99,0.2,0.0001,"Improvement limit
",1001621
200,120,69,500,57.0,0.5,1.5,0.99,0.2,0.0001,"Time limit
",449237
201,120,69,500,57.0,0.5,2.0,0.99,0.2,0.0001,"Time limit
",263421
202,120,69,500,57.0,0.5,2.5,0.99,0.2,0.0001,"Time limit
",202282
203,120,69,500,57.0,0.5,3.0,0.99,0.2,0.0001,"Time limit
",167431
204,120,69,500,57.0,0.5,3.5,0.99,0.2,0.0001,"Improvement limit
",154316
205,120,69,500,57.0,0.5,4.0,0.99,0.2,0.0001,"Improvement limit
",149327
206,120,69,500,57.0,1.0,0.5,0.99,0.2,0.0001,"Improvement limit
",1431063
207,120,69,500,57.0,1.0,1.0,0.99,0.2,0.0001,"Improvement limit
",991266
208,120,69,500,57.0,1.0,1.5,0.99,0.2,0.0001,"Time limit
",282301
209,120,69,500,57.0,1.0,2.0,0.99,0.2,0.0001,"Time limit
",184763
210,120,69,500,57.0,1.0,2.5,0.99,0.2,0.0001,"Time limit
",158733
211,120,69,500,57.0,1.0,3.0,0.99,0.2,0.0001,"Time limit
",144511
212,120,69,500,57.0,1.0,3.5,0.99,0.2,0.0001,"Improvement limit
",141216
213,120,69,500,57.0,1.0,4.0,0.99,0.2,0.0001,"Improvement limit
",138960
214,120,69,500,57.0,1.5,0.5,0.99,0.2,0.0001,"Improvement limit
",1403082
215,120,69,500,57.0,1.5,1.0,0.99,0.2,0.0001,"Time limit
",510930
216,120,69,500,57.0,1.5,1.5,0.99,0.2,0.0001,"Time limit
",187432
217,120,69,500,57.0,1.5,2.0,0.99,0.2,0.0001,"Time limit
",149499
218,120,69,500,57.0,1.5,2.5,0.99,0.2,0.0001,"Time limit
",130013
219,120,69,500,57.0,1.5,3.0,0.99,0.2,0.0001,"Time limit
",128502
220,120,69,500,57.0,1.5,3.5,0.99,0.2,0.0001,"Time limit
",122730
221,120,69,500,57.0,1.5,4.0,0.99,0.2,0.0001,"Time limit
",123557
222,120,69,500,57.0,2.0,0.5,0.99,0.2,0.0001,"Improvement limit
",1434040
223,120,69,500,57.0,2.0,1.0,0.99,0.2,0.0001,"Time limit
",268514
224,120,69,500,57.0,2.0,1.5,0.99,0.2,0.0001,"Time limit
",147725
225,120,69,500,57.0,2.0,2.0,0.99,0.2,0.0001,"Time limit
",130379
226,120,69,500,57.0,2.0,2.5,0.99,0.2,0.0001,"Time limit
",124296
227,120,69,500,57.0,2.0,3.0,0.99,0.2,0.0001,"Time limit
",120868
228,120,69,500,57.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",122054
229,120,69,500,57.0,2.0,4.0,0.99,0.2,0.0001,"Time limit
",122851
230,120,69,500,57.0,2.5,0.5,0.99,0.2,0.0001,"Time limit
",1231358
231,120,69,500,57.0,2.5,1.0,0.99,0.2,0.0001,"Time limit
",155287
232,120,69,500,57.0,2.5,1.5,0.99,0.2,0.0001,"Time limit
",132989
233,120,69,500,57.0,2.5,2.0,0.99,0.2,0.0001,"Time limit
",130012
234,120,69,500,57.0,2.5,2.5,0.99,0.2,0.0001,"Time limit
",124596
235,120,69,500,57.0,2.5,3.0,0.99,0.2,0.0001,"Time limit
",119201
236,120,69,500,57.0,2.5,3.5,0.99,0.2,0.0001,"Time limit
",121562
237,120,69,500,57.0,2.5,4.0,0.99,0.2,0.0001,"Time limit
",118894
238,120,69,500,57.0,3.0,0.5,0.99,0.2,0.0001,"Improvement limit
",1427559
239,120,69,500,57.0,3.0,1.0,0.99,0.2,0.0001,"Time limit
",142523
240,120,69,500,57.0,3.0,1.5,0.99,0.2,0.0001,"Time limit
",132061
241,120,69,500,57.0,3.0,2.0,0.99,0.2,0.0001,"Improvement limit
",138404
242,120,69,500,57.0,3.0,2.5,0.99,0.2,0.0001,"Time limit
",125605
243,120,69,500,57.0,3.0,3.0,0.99,0.2,0.0001,"Improvement limit
",121233
244,120,69,500,57.0,3.0,3.5,0.99,0.2,0.0001,"Improvement limit
",122652
245,120,69,500,57.0,3.0,4.0,0.99,0.2,0.0001,"Time limit
",120208
246,120,69,500,57.0,3.5,0.5,0.99,0.2,0.0001,"Improvement limit
",1394243
247,120,69,500,57.0,3.5,1.0,0.99,0.2,0.0001,"Time limit
",133259
248,120,69,500,57.0,3.5,1.5,0.99,0.2,0.0001,"Improvement limit
",131831
249,120,69,500,57.0,3.5,2.0,0.99,0.2,0.0001,"Time limit
",123147
250,120,69,500,57.0,3.5,2.5,0.99,0.2,0.0001,"Improvement limit
",129092
251,120,69,500,57.0,3.5,3.0,0.99,0.2,0.0001,"Improvement limit
",120363
252,120,69,500,57.0,3.5,3.5,0.99,0.2,0.0001,"Improvement limit
",123417
253,120,69,500,57.0,3.5,4.0,0.99,0.2,0.0001,"Improvement limit
",120761
254,120,69,500,57.0,4.0,0.5,0.99,0.2,0.0001,"Time limit
",686070
255,120,69,500,57.0,4.0,1.0,0.99,0.2,0.0001,"Time limit
",131279
256,120,69,500,57.0,4.0,1.5,0.99,0.2,0.0001,"Time limit
",125083
257,120,69,500,57.0,4.0,2.0,0.99,0.2,0.0001,"Improvement limit
",128298
258,120,69,500,57.0,4.0,2.5,0.99,0.2,0.0001,"Improvement limit
",120586
259,120,69,500,57.0,4.0,3.0,0.99,0.2,0.0001,"Improvement limit
",122855
260,120,69,500,57.0,4.0,3.5,0.99,0.2,0.0001,"Improvement limit
",119650
261,120,69,500,57.0,4.0,4.0,0.99,0.2,0.0001,"Improvement limit
",122987
262,120,69,500,57.0,2.0,3.5,0.6400000000000001,0.2,0.0001,"Improvement limit
",123573
263,120,69,500,57.0,2.0,3.5,0.6725210478254342,0.2,0.0001,"Improvement limit
",123928
264,120,69,500,57.0,2.0,3.5,0.7066946246378438,0.2,0.0001,"Improvement limit
",127076
265,120,69,500,57.0,2.0,3.5,0.7426047022719447,0.2,0.0001,"Improvement limit
",128917
266,120,69,500,57.0,2.0,3.5,0.7803395195187859,0.2,0.0001,"Improvement limit
",123576
267,120,69,500,57.0,2.0,3.5,0.8199917989474527,0.2,0.0001,"Improvement limit
",119921
268,120,69,500,57.0,2.0,3.5,0.8616589747443807,0.2,0.0001,"Improvement limit
",120815
269,120,69,500,57.0,2.0,3.5,0.9054434321301255,0.2,0.0001,"Improvement limit
",120944
270,120,69,500,57.0,2.0,3.5,0.9514527589418899,0.2,0.0001,"Improvement limit
",122570
271,120,69,500,57.0,2.0,3.5,0.9998000100000001,0.2,0.0001,"Time limit
",121347
272,120,69,500,57.0,2.0,3.5,0.99,0.1,0.0001,"Time limit
",119604
273,120,69,500,57.0,2.0,3.5,0.99,0.325,0.0001,"Improvement limit
",123672
274,120,69,500,57.0,2.0,3.5,0.99,0.55,0.0001,"Improvement limit
",122542
275,120,69,500,57.0,2.0,3.5,0.99,0.775,0.0001,"Time limit
",122441
276,120,69,500,57.0,2.0,3.5,0.99,1.0,0.0001,"Time limit
",120426
277,120,69,500,57.0,2.0,3.5,0.99,0.2,1.0,"Improvement limit
",181073
278,120,69,500,57.0,2.0,3.5,0.99,0.2,0.01,"Improvement limit
",179148
279,120,69,500,57.0,2.0,3.5,0.99,0.2,0.001,"Time limit
",136779
280,120,69,500,57.0,2.0,3.5,0.99,0.2,0.001,"Time limit
",136779
281,120,69,500,57.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",122054
282,120,69,500,10.0,2.0,3.5,0.99,0.2,0.0001,"Improvement limit
",121368
283,120,69,500,57.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",122054
284,120,69,500,103.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",121970
285,120,69,500,150.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",123237
286,120,69,500,197.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",122143
287,120,69,500,243.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",123486
288,120,69,500,290.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",124688
289,120,69,500,337.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",124073
290,120,69,500,383.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",125765
291,120,69,500,430.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",124132
292,120,69,500,57.0,0.5,0.5,0.99,0.2,0.0001,"Improvement limit
",1416257
293,120,69,500,57.0,0.5,1.0,0.99,0.2,0.0001,"Improvement limit
",1001621
294,120,69,500,57.0,0.5,1.5,0.99,0.2,0.0001,"Time limit
",449237
295,120,69,500,57.0,0.5,2.0,0.99,0.2,0.0001,"Time limit
",263421
296,120,69,500,57.0,0.5,2.5,0.99,0.2,0.0001,"Time limit
",202282
297,120,69,500,57.0,0.5,3.0,0.99,0.2,0.0001,"Time limit
",167431
298,120,69,500,57.0,0.5,3.5,0.99,0.2,0.0001,"Improvement limit
",154316
299,120,69,500,57.0,0.5,4.0,0.99,0.2,0.0001,"Improvement limit
",149327
300,120,69,500,57.0,1.0,0.5,0.99,0.2,0.0001,"Improvement limit
",1431063
301,120,69,500,57.0,1.0,1.0,0.99,0.2,0.0001,"Improvement limit
",991266
302,120,69,500,57.0,1.0,1.5,0.99,0.2,0.0001,"Time limit
",282301
303,120,69,500,57.0,1.0,2.0,0.99,0.2,0.0001,"Time limit
",184763
304,120,69,500,57.0,1.0,2.5,0.99,0.2,0.0001,"Time limit
",158733
305,120,69,500,57.0,1.0,3.0,0.99,0.2,0.0001,"Time limit
",144511
306,120,69,500,57.0,1.0,3.5,0.99,0.2,0.0001,"Improvement limit
",141216
307,120,69,500,57.0,1.0,4.0,0.99,0.2,0.0001,"Improvement limit
",138960
308,120,69,500,57.0,1.5,0.5,0.99,0.2,0.0001,"Improvement limit
",1403082
309,120,69,500,57.0,1.5,1.0,0.99,0.2,0.0001,"Time limit
",510930
