,max_runtime,seed,itterations,ants,alpha,beta,rho,Q,tau0,exit_status,path
165,120,69,500,20.0,4.0,3.0,0.99,0.2,0.0001,"Improvement limit
",23665
166,120,69,500,20.0,4.0,3.5,0.99,0.2,0.0001,"Improvement limit
",22976
167,120,69,500,20.0,4.0,4.0,0.99,0.2,0.0001,"Improvement limit
",22982
168,120,69,500,20.0,1.5,3.5,0.6400000000000001,0.2,0.0001,"Improvement limit
",23662
169,120,69,500,20.0,1.5,3.5,0.6725210478254342,0.2,0.0001,"Improvement limit
",23094
170,120,69,500,20.0,1.5,3.5,0.7066946246378438,0.2,0.0001,"Improvement limit
",23654
171,120,69,500,20.0,1.5,3.5,0.7426047022719447,0.2,0.0001,"Improvement limit
",24134
172,120,69,500,20.0,1.5,3.5,0.7803395195187859,0.2,0.0001,"Improvement limit
",22536
173,120,69,500,20.0,1.5,3.5,0.8199917989474527,0.2,0.0001,"Improvement limit
",22747
174,120,69,500,20.0,1.5,3.5,0.8616589747443807,0.2,0.0001,"Improvement limit
",22573
175,120,69,500,20.0,1.5,3.5,0.9054434321301255,0.2,0.0001,"Improvement limit
",23867
176,120,69,500,20.0,1.5,3.5,0.9514527589418899,0.2,0.0001,"Improvement limit
",22573
177,120,69,500,20.0,1.5,3.5,0.9998000100000001,0.2,0.0001,"Improvement limit
",22388
178,120,69,500,20.0,1.5,3.5,0.99,0.1,0.0001,"Improvement limit
",23005
179,120,69,500,20.0,1.5,3.5,0.99,0.325,0.0001,"Improvement limit
",22732
180,120,69,500,20.0,1.5,3.5,0.99,0.55,0.0001,"Improvement limit
",22672
181,120,69,500,20.0,1.5,3.5,0.99,0.775,0.0001,"Improvement limit
",23026
182,120,69,500,20.0,1.5,3.5,0.99,1.0,0.0001,"Improvement limit
",22435
183,120,69,500,20.0,1.5,3.5,0.99,0.2,1.0,"Improvement limit
",30357
184,120,69,500,20.0,1.5,3.5,0.99,0.2,0.01,"Improvement limit
",26478
185,120,69,500,20.0,1.5,3.5,0.99,0.2,0.001,"Improvement limit
",23588
186,120,69,500,20.0,1.5,3.5,0.99,0.2,0.001,"Improvement limit
",23588
187,120,69,500,20.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22126
188,120,69,500,10.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",23320
189,120,69,500,20.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22126
190,120,69,500,30.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22062
191,120,69,500,40.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22662
192,120,69,500,50.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22662
193,120,69,500,60.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22126
194,120,69,500,70.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22336
195,120,69,500,80.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22385
