name,points,path,signal,time,avg_run,avg_iiopt,score,call_str
ch130,130,6192,Improvement limit,6.05,3.08347,0.0001687075619,1.34,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 1 2 0.99 0.1 1.0150841504760744e-06
ch130,130,6167,Improvement limit,8.46,4.30085,0.0001592228938,0.93,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 1 3 0.99 0.1 1.0150841504760744e-06
ch130,130,6156,Improvement limit,12.55,6.3209,0.0001537992674,0.75,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 1 4 0.99 0.1 1.0150841504760744e-06
ch130,130,6177,Improvement limit,8.3,4.22298,0.0001576013902,1.1,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 1 0.99 0.1 1.0150841504760744e-06
ch130,130,6178,Improvement limit,13.54,6.84245,0.0001466656109,1.11,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 2 0.99 0.1 1.0150841504760744e-06
ch130,130,6156,Improvement limit,5.91,3.01888,0.0001478374185,0.75,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.99 0.1 1.0150841504760744e-06
ch130,130,6183,Improvement limit,10.25,5.18561,0.0001435401046,1.19,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 4 0.99 0.1 1.0150841504760744e-06
ch130,130,6164,Improvement limit,5.39,2.7758,0.0001550309144,0.88,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 3 1 0.99 0.1 1.0150841504760744e-06
ch130,130,6200,Improvement limit,9.89,5.04437,0.0001378243717,1.47,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 3 2 0.99 0.1 1.0150841504760744e-06
ch130,130,6184,Improvement limit,9.2,4.66459,0.0001396093466,1.21,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 3 3 0.99 0.1 1.0150841504760744e-06
ch130,130,6167,Improvement limit,6.63,3.37356,0.0001403730195,0.93,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 3 4 0.99 0.1 1.0150841504760744e-06
ch130,130,6171,Improvement limit,6.81,3.49128,0.0001298092308,1.0,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 4 1 0.99 0.1 1.0150841504760744e-06
ch130,130,6204,Improvement limit,11.45,5.81614,0.0001236799218,1.54,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 4 2 0.99 0.1 1.0150841504760744e-06
ch130,130,6189,Improvement limit,6.07,3.0994,0.0001365488834,1.29,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 4 3 0.99 0.1 1.0150841504760744e-06
ch130,130,6162,Improvement limit,9.51,4.82618,0.0001358858049,0.85,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 4 4 0.99 0.1 1.0150841504760744e-06
ch130,130,6156,Improvement limit,5.88,3.00129,0.0001456644068,0.75,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.99 0.1 1.0150841504760744e-06
ch130,130,6176,Improvement limit,9.5,4.81697,0.0001423978365,1.08,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.99 0.2 1.0150841504760744e-06
ch130,130,6174,Improvement limit,6.17,3.15761,0.0001451431762,1.05,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.99 0.3 1.0150841504760744e-06
ch130,130,6170,Improvement limit,8.99,4.57224,0.0001416179766,0.98,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.99 0.4 1.0150841504760744e-06
ch130,130,6167,Improvement limit,12.9,6.54089,0.0001355566223,0.93,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.95 0.1 1.0150841504760744e-06
ch130,130,6174,Improvement limit,6.24,3.20326,0.0001462058313,1.05,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.95 0.2 1.0150841504760744e-06
ch130,130,6167,Improvement limit,13.09,6.65712,0.0001362858878,0.93,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.95 0.3 1.0150841504760744e-06
ch130,130,6200,Improvement limit,8.7,4.42341,0.0001390938634,1.47,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.95 0.4 1.0150841504760744e-06
ch130,130,6156,Improvement limit,5.86,2.99937,0.0001431456323,0.75,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.9 0.1 1.0150841504760744e-06
ch130,130,6200,Improvement limit,6.65,3.39732,0.0001396826923,1.47,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.9 0.2 1.0150841504760744e-06
ch130,130,6167,Improvement limit,13.04,6.63127,0.0001320204164,0.93,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.9 0.3 1.0150841504760744e-06
ch130,130,6167,Improvement limit,12.94,6.57234,0.000131451764,0.93,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.9 0.4 1.0150841504760744e-06
ch130,130,6179,Improvement limit,9.55,4.88824,0.0001286032967,1.13,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.8 0.1 1.0150841504760744e-06
ch130,130,6167,Improvement limit,6.05,3.10068,0.0001363715006,0.93,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.8 0.2 1.0150841504760744e-06
ch130,130,6191,Improvement limit,6.66,3.4109,0.0001356554299,1.33,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.8 0.3 1.0150841504760744e-06
ch130,130,6191,Improvement limit,6.64,3.40454,0.0001344442308,1.33,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.8 0.4 1.0150841504760744e-06
