name,points,path,signal,time,avg_run,avg_iiopt,score,call_str
eil76,76,539,Improvement limit,1.27,0.64544,4.020977444e-05,0.19,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 2 4 0.8 0.1 1.934984520123839e-05
eil76,76,539,Improvement limit,1.73,0.88007,3.416868421e-05,0.19,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 3 1 0.8 0.1 1.934984520123839e-05
eil76,76,540,Improvement limit,0.99,0.516,2.611797502e-05,0.37,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 3 2 0.8 0.1 1.934984520123839e-05
eil76,76,540,Improvement limit,1.28,0.65439,3.623519737e-05,0.37,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 3 3 0.8 0.1 1.934984520123839e-05
eil76,76,541,Improvement limit,0.97,0.4978,3.74861244e-05,0.56,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 3 4 0.8 0.1 1.934984520123839e-05
eil76,76,538,Improvement limit,1.03,0.53774,1.66917004e-05,0.0,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.8 0.1 1.934984520123839e-05
eil76,76,541,Improvement limit,1.39,0.71738,3.276848767e-05,0.56,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 2 0.8 0.1 1.934984520123839e-05
eil76,76,540,Improvement limit,1.15,0.59532,3.330633224e-05,0.37,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 3 0.8 0.1 1.934984520123839e-05
eil76,76,542,Improvement limit,1.04,0.53669,3.555753791e-05,0.74,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 4 0.8 0.1 1.934984520123839e-05
eil76,76,538,Improvement limit,1.21,0.61515,4.014374003e-05,0.0,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.99 0.1 1.934984520123839e-05
eil76,76,540,Improvement limit,1.19,0.60551,3.438437002e-05,0.37,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.99 0.2 1.934984520123839e-05
eil76,76,540,Improvement limit,1.13,0.58067,3.226475279e-05,0.37,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.99 0.3 1.934984520123839e-05
eil76,76,540,Improvement limit,1.31,0.66779,3.161466165e-05,0.37,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.99 0.4 1.934984520123839e-05
eil76,76,538,Improvement limit,1.08,0.55687,3.331578947e-05,0.0,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.95 0.1 1.934984520123839e-05
eil76,76,540,Improvement limit,1.58,0.81354,3.383406433e-05,0.37,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.95 0.2 1.934984520123839e-05
eil76,76,540,Improvement limit,1.47,0.74782,3.328211153e-05,0.37,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.95 0.3 1.934984520123839e-05
eil76,76,538,Improvement limit,1.19,0.60507,3.642310855e-05,0.0,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.95 0.4 1.934984520123839e-05
eil76,76,538,Improvement limit,1.07,0.55205,3.429583333e-05,0.0,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.9 0.1 1.934984520123839e-05
eil76,76,538,Improvement limit,1.05,0.54062,3.278882657e-05,0.0,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.9 0.2 1.934984520123839e-05
eil76,76,540,Improvement limit,1.31,0.66654,3.299157895e-05,0.37,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.9 0.3 1.934984520123839e-05
eil76,76,540,Improvement limit,1.31,0.67168,3.275701754e-05,0.37,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.9 0.4 1.934984520123839e-05
eil76,76,538,Improvement limit,1.04,0.54407,1.67097166e-05,0.0,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.8 0.1 1.934984520123839e-05
eil76,76,538,Improvement limit,1.09,0.55154,3.513537021e-05,0.0,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.8 0.2 1.934984520123839e-05
eil76,76,538,Improvement limit,1.0,0.52891,2.169736842e-05,0.0,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.8 0.3 1.934984520123839e-05
eil76,76,538,Improvement limit,1.02,0.53466,2.200267618e-05,0.0,./aco_2opt_wc 120 ./problems/eil76.tsp 69 500 76 4 1 0.8 0.4 1.934984520123839e-05
