name,points,path,signal,time,avg_run,avg_iiopt,score,call_str
rat783,391.5,9168,Time limit,121.87,62.45022,0.00889216565,4.11,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 4 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9153,Time limit,121.83,62.45001,0.009106780488,3.94,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.99 0.1 2.3751891541262618e-07
rat783,391.5,9203,Time limit,122.46,62.95013,0.009262012703,4.51,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.99 0.2 2.3751891541262618e-07
rat783,391.5,9159,Time limit,121.69,62.6929,0.009080560467,4.01,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.99 0.3 2.3751891541262618e-07
rat783,391.5,9235,Time limit,121.18,62.17727,0.009030050813,4.87,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.99 0.4 2.3751891541262618e-07
rat783,391.5,9204,Time limit,122.69,63.18289,0.009295526423,4.52,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.95 0.1 2.3751891541262618e-07
rat783,391.5,9196,Time limit,121.43,62.41683,0.008983541667,4.43,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.95 0.2 2.3751891541262618e-07
rat783,391.5,9223,Time limit,121.6,62.52954,0.009079134146,4.74,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.95 0.3 2.3751891541262618e-07
rat783,391.5,9184,Time limit,121.17,62.11807,0.009011379065,4.29,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.95 0.4 2.3751891541262618e-07
rat783,391.5,9131,Time limit,121.25,62.49929,0.008895897358,3.69,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9179,Time limit,121.67,62.51546,0.008930839431,4.24,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.9 0.2 2.3751891541262618e-07
rat783,391.5,9193,Time limit,121.44,62.57236,0.009007457317,4.39,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.9 0.3 2.3751891541262618e-07
rat783,391.5,9161,Time limit,120.79,62.06132,0.008923334858,4.03,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.9 0.4 2.3751891541262618e-07
rat783,391.5,9148,Time limit,122.0,62.94655,0.009085053862,3.88,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.8 0.1 2.3751891541262618e-07
rat783,391.5,9157,Time limit,122.35,63.032,0.009045555386,3.99,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.8 0.2 2.3751891541262618e-07
rat783,391.5,9155,Time limit,120.84,62.21217,0.008813085874,3.96,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.8 0.3 2.3751891541262618e-07
rat783,391.5,9155,Time limit,121.11,62.27635,0.00882357622,3.96,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.8 0.4 2.3751891541262618e-07
